00:03,29,46,6,27,8
00:08,62,37,17,320,24
00:25,32,18,4,468,24
00:29,4,37,6,368,24
00:35,43,19,22,43,6
00:57,53,24,6,706,6
01:02,58,32,4,209,24
01:06,9,39,11,340,24
01:17,15,8,5,362,8
01:22,32,37,4,725,24
01:26,26,31,5,113,24
01:31,15,23,6,803,8
01:37,43,17,4,259,6
01:41,22,42,6,247,24
01:47,34,5,6,317,24
01:53,25,46,20,293,24
02:12,18,20,13,17,8
02:25,64,1,4,189,24
02:29,58,38,4,89,24
02:33,35,26,6,724,24
02:39,1,40,5,125,24
02:44,26,10,46,101,8
03:29,12,9,5,140,24
03:34,42,9,4,162,24
03:38,65,7,5,458,24
03:43,64,24,2,420,8
03:45,14,13,15,708,8
03:59,4,7,21,892,24
04:20,46,27,20,276,24
04:40,46,3,6,859,24
04:46,6,1,28,790,8
05:13,7,32,4,569,24
05:17,61,27,4,729,24
05:21,38,36,59,344,24
06:19,11,13,12,366,24
06:31,67,5,18,146,24
06:49,38,32,11,163,24
06:59,34,31,5,234,6
07:04,49,20,5,652,6
07:09,20,42,11,234,24
07:20,51,19,5,471,6
07:25,29,23,6,509,24
07:31,29,33,19,359,8
07:50,47,32,4,588,24
07:54,52,22,28,269,8
08:21,24,26,6,151,24
08:27,26,16,6,174,8
08:33,11,21,4,726,8
08:37,56,20,16,117,24
08:53,22,32,6,575,24
08:58,21,18,5,382,24
09:03,33,50,5,738,24
09:08,12,42,4,197,24
09:12,57,32,6,338,8
09:18,46,36,6,727,24
09:24,30,1,4,770,8
09:28,14,11,24,846,8
09:52,4,19,19,341,24
10:10,9,37,5,877,24
10:15,25,31,5,86,24
10:20,41,10,4,487,24
10:24,16,29,6,711,24
10:30,14,23,4,859,8
10:34,69,28,4,810,24
10:38,44,28,45,343,24
11:22,66,23,4,5,24
11:26,67,3,5,227,24
11:31,12,50,5,583,24
11:36,17,1,5,173,24
11:41,60,25,5,651,24
11:46,50,31,5,151,24
11:51,61,7,4,893,24
11:54,38,34,4,173,24
11:58,46,20,29,878,4
12:27,55,11,5,8,8
12:32,42,11,6,560,24
12:38,10,18,4,402,24
12:42,34,38,10,375,24
12:51,65,50,5,303,24
12:56,61,29,12,358,24
13:08,54,29,5,812,8
13:13,46,25,22,80,24
13:35,15,22,5,542,24
13:40,66,40,4,185,24
13:44,23,15,5,725,24
13:49,53,21,4,208,8
13:52,53,25,38,154,24
14:30,7,7,4,552,24
14:34,52,39,5,430,24
14:39,70,23,21,86,24
14:59,16,24,6,16,24
15:05,52,14,5,44,8
15:10,2,45,20,382,24
15:30,54,47,16,647,24
15:46,26,1,5,239,24
15:50,39,12,13,425,8
16:03,19,3,8,351,8
16:11,30,21,6,887,6
16:17,9,31,6,511,24
16:23,37,31,22,301,24
16:45,63,38,5,155,24
16:49,34,27,4,814,8
16:53,51,21,4,309,6
16:57,23,12,8,845,8
17:05,47,15,6,730,8
17:11,4,37,59,537,24
18:09,24,1,22,443,24
18:31,37,39,4,218,24
18:35,38,39,6,790,24
18:41,30,6,4,604,24
18:44,14,45,5,83,24
18:49,42,9,4,888,24
18:53,46,37,6,486,8
18:59,63,15,5,79,24
19:04,66,2,19,29,24
19:23,37,21,6,241,8
19:29,42,12,4,737,24
19:33,39,36,4,247,24
19:37,21,8,32,890,24
20:08,4,27,4,250,24
20:12,28,1,4,231,24
20:16,28,4,4,288,24
20:20,64,20,10,148,8
20:30,4,2,5,677,8
20:35,31,21,21,195,24
20:55,14,40,5,442,24
21:00,37,9,13,697,24
21:13,40,47,6,100,24
21:19,13,11,5,212,24
21:24,70,46,13,300,24
21:37,34,49,19,279,24
21:55,37,29,4,82,24
21:59,32,37,19,466,24
22:18,2,1,15,163,24
22:33,62,17,15,671,24
22:47,70,34,5,288,8
22:52,38,22,4,71,24
22:56,9,50,5,483,24
23:01,15,28,6,844,24
23:07,48,16,5,841,24
23:12,46,2,5,854,24
23:17,51,16,11,531,8
23:28,10,48,5,711,8
23:33,36,38,27,357,8
23:59,42,28,1,13,6
