00:01,25,21,4,70,24
00:03,23,6,40,471,24
00:27,27,13,6,802,24
00:31,16,22,4,302,24
00:33,34,16,8,98,24
00:38,35,33,6,606,8
00:41,42,12,5,152,24
00:44,68,45,5,538,24
00:47,10,33,5,272,24
00:50,61,22,4,412,8
00:53,5,19,4,60,24
00:55,48,4,4,467,24
00:58,28,38,10,413,24
01:04,25,20,6,167,8
01:07,20,46,5,468,24
01:10,34,21,5,733,24
01:13,48,44,12,416,8
01:20,60,33,6,239,8
01:24,20,31,4,886,8
01:26,27,6,16,469,24
01:36,22,40,22,579,24
01:49,46,36,4,513,8
01:52,41,33,5,652,4
01:55,13,3,5,297,24
01:58,5,20,6,115,8
02:01,26,11,12,683,24
02:08,46,39,4,384,24
02:11,9,7,4,68,24
02:13,52,26,6,647,8
02:17,41,41,6,828,24
02:20,32,7,4,492,24
02:23,4,3,4,896,24
02:25,32,17,5,103,8
02:28,59,19,20,246,24
02:40,66,28,15,717,24
02:49,65,25,14,453,24
02:58,13,36,6,643,24
03:01,13,28,5,5,24
03:04,69,3,6,46,24
03:08,56,42,6,698,24
03:11,41,34,5,475,6
03:14,43,33,6,843,6
03:18,61,33,27,636,24
03:34,61,48,15,889,24
03:43,22,5,6,771,24
03:47,9,40,5,248,8
03:50,5,38,4,785,24
03:52,20,10,5,378,8
03:55,34,29,6,150,24
03:59,3,7,22,106,24
04:12,11,29,6,424,24
04:16,36,12,4,179,8
04:18,29,32,9,381,24
04:23,48,34,4,681,24
04:26,63,38,12,433,24
04:33,5,24,24,619,8
04:47,43,26,4,751,24
04:50,25,3,6,49,24
04:53,54,14,18,500,24
05:04,43,31,6,137,24
05:08,60,15,19,341,8
05:19,51,2,6,245,8
05:23,17,25,5,528,8
05:26,12,35,6,551,24
05:29,56,47,6,506,24
05:33,60,23,5,112,8
05:36,38,16,4,350,24
05:38,41,17,4,225,6
05:41,10,45,18,778,24
05:52,65,42,4,644,24
05:54,44,4,22,734,24
06:07,20,47,15,858,24
06:16,28,26,4,212,24
06:19,3,8,6,630,24
06:22,52,50,6,243,24
06:26,6,47,4,333,24
06:28,23,3,5,10,8
06:31,12,35,5,78,24
06:34,62,44,4,509,24
06:37,23,13,4,743,24
06:39,44,11,4,86,8
06:41,26,8,4,333,24
06:44,12,16,6,320,24
06:47,24,42,18,233,24
06:58,54,2,4,721,24
07:01,35,20,6,312,8
07:04,4,29,6,45,24
07:08,2,26,21,173,24
07:20,22,13,5,122,8
07:23,46,31,4,720,6
07:26,16,20,5,881,24
07:29,40,32,17,730,8
07:39,44,23,8,829,24
07:44,15,9,6,582,8
07:47,29,12,4,135,8
07:50,17,1,6,407,8
07:53,13,18,4,171,8
07:56,30,38,6,203,24
07:59,3,21,5,741,24
08:02,42,12,20,130,24
08:14,68,35,2,194,8
08:16,49,31,3,736,4
08:17,61,34,43,417,8
08:43,62,5,5,511,24
08:46,22,48,5,344,8
08:49,23,43,5,565,24
08:52,63,7,4,211,24
08:55,1,25,4,336,24
08:57,69,34,4,651,24
08:59,9,26,5,531,24
09:02,17,1,4,299,24
09:05,44,2,4,385,8
09:07,52,40,4,476,24
09:10,63,2,4,40,24
09:12,14,39,6,234,24
09:16,70,19,6,868,24
09:19,29,33,15,483,8
09:28,13,23,6,412,24
09:32,64,29,6,478,24
09:35,33,47,20,344,24
09:47,17,13,6,775,24
09:51,64,36,9,347,24
09:56,33,35,5,417,8
09:59,40,12,4,83,24
10:02,35,41,4,592,8
10:04,59,36,4,640,24
10:07,43,26,6,637,24
10:10,13,19,15,378,24
10:19,2,23,6,546,24
10:23,15,23,23,630,24
10:37,2,46,4,7,8
10:39,55,21,4,126,24
10:41,58,10,12,38,24
10:49,5,24,15,532,24
10:58,69,21,6,640,24
11:01,70,25,6,161,8
11:05,22,18,5,421,24
11:08,58,9,6,769,24
11:11,50,33,5,868,24
11:14,5,41,6,389,24
11:18,7,6,6,172,24
11:22,64,31,10,830,24
11:28,52,42,4,186,24
11:30,33,32,4,286,8
11:32,35,20,4,791,24
11:35,31,17,13,850,24
11:43,48,19,5,126,24
11:46,41,11,22,882,8
11:59,22,40,20,816,24
12:11,60,43,4,433,24
12:13,6,12,16,793,24
12:23,50,45,8,470,8
12:28,1,17,6,73,24
12:31,35,20,4,209,24
12:34,25,46,4,595,24
12:36,39,47,19,599,24
