00:01,54,5,6,345,24
00:06,55,47,2,587,8
00:08,23,9,6,724,24
00:13,11,19,5,88,8
00:18,15,2,6,141,24
00:23,20,8,6,593,24
00:29,63,46,4,412,24
00:33,63,6,5,526,24
00:37,28,47,4,861,24
00:41,31,50,6,640,24
00:46,34,39,5,855,24
00:51,35,9,14,875,24
01:04,8,32,3,779,24
01:07,14,34,4,620,24
01:10,13,39,4,757,8
01:14,17,33,5,728,24
01:18,39,46,20,71,24
01:37,61,11,5,596,8
01:41,49,19,4,251,8
01:45,21,7,20,333,24
02:03,14,1,4,156,24
02:07,65,21,12,386,24
02:18,6,18,6,771,24
02:24,27,9,5,128,24
02:28,56,5,21,310,24
02:47,30,45,3,678,24
02:50,68,3,4,518,24
02:54,14,18,4,482,8
02:57,16,23,5,118,8
03:02,53,42,4,418,24
03:06,29,41,12,356,8
03:17,19,50,17,214,24
03:32,21,26,6,510,24
03:38,43,27,4,717,6
03:41,58,21,14,796,8
03:54,40,48,6,607,24
04:00,10,44,4,177,24
04:03,70,42,5,535,24
04:08,26,18,6,95,24
04:14,53,31,5,741,8
04:18,12,39,6,823,24
04:24,38,4,22,673,24
04:44,17,11,6,123,24
04:49,23,16,12,900,24
05:00,44,12,5,814,24
05:05,18,28,18,251,24
05:21,20,23,4,59,8
05:25,37,18,5,871,24
05:30,48,5,6,486,24
05:35,47,1,6,300,24
05:41,39,44,5,380,8
05:45,66,31,17,897,8
06:01,67,1,5,619,24
06:05,33,1,10,287,8
06:15,49,18,6,579,24
06:20,11,10,4,275,24
06:24,5,18,5,399,24
06:28,51,49,3,697,24
06:31,29,40,12,388,24
06:42,56,22,6,207,8
06:48,38,41,28,856,24
07:13,15,14,14,596,8
07:26,13,27,6,114,24
07:32,1,26,6,477,8
07:37,61,23,5,89,24
07:42,27,2,5,664,24
07:46,19,46,10,818,8
07:55,42,39,21,231,24
08:15,26,1,5,478,8
08:19,56,25,4,813,24
08:23,51,22,6,687,24
08:28,39,39,6,348,24
08:34,15,12,4,118,24
08:38,42,27,6,251,4
08:43,47,13,54,462,24
09:33,57,21,5,550,24
09:37,46,25,8,452,24
09:44,47,19,5,619,24
09:49,35,12,29,598,24
10:16,62,15,4,354,24
10:19,1,6,10,855,24
10:28,54,10,6,553,24
10:34,31,36,21,299,6
10:53,3,8,5,338,24
10:58,43,4,17,157,8
11:13,49,40,4,735,24
11:17,41,24,4,196,24
11:21,60,23,5,287,24
11:25,43,36,5,281,6
11:30,17,49,14,251,24
11:43,57,26,5,71,24
11:47,20,21,21,751,24
12:07,19,43,4,382,24
12:10,61,19,19,735,24
12:28,57,26,4,113,24
12:31,3,8,4,674,24
12:35,37,24,6,582,8
12:40,44,5,4,850,24
12:44,31,19,4,241,24
12:48,10,12,17,289,24
13:03,44,26,11,288,24
13:13,1,44,5,141,24
13:18,15,8,6,46,8
13:24,1,18,4,465,24
13:27,39,33,5,98,4
13:32,27,41,5,490,8
13:36,14,8,4,805,8
13:40,29,23,3,539,24
13:43,19,36,6,38,24
13:48,66,33,4,21,24
13:52,54,9,6,857,24
13:57,47,1,4,453,24
14:01,48,44,5,663,24
14:06,60,31,6,376,24
14:11,37,50,5,81,24
14:16,56,6,6,516,8
14:21,4,34,5,443,8
14:26,33,37,4,180,24
14:30,4,33,5,719,8
14:34,33,2,16,158,24
14:49,21,44,6,65,24
14:54,41,49,2,443,24
14:56,43,31,5,780,8
15:01,57,16,14,155,24
15:14,15,50,6,443,8
15:19,39,7,5,82,24
15:24,42,33,19,197,4
15:41,20,21,5,578,24
15:46,22,42,6,402,24
15:51,31,28,20,147,24
16:09,48,28,4,614,6
16:13,16,6,14,900,24
16:26,69,16,10,595,8
16:35,18,31,54,866,24
17:25,17,18,4,471,24
17:28,41,5,5,78,24
17:33,27,27,19,166,24
17:50,62,10,16,442,8
18:05,50,19,18,653,24
18:21,67,41,43,316,24
19:01,49,5,13,231,24
19:13,50,12,4,575,24
19:16,57,13,18,728,24
19:33,1,40,6,207,24
19:38,51,4,6,267,8
19:44,18,34,6,115,24
19:49,11,21,5,353,24
19:54,42,10,5,252,24
19:59,63,5,12,47,8
20:10,1,14,6,64,24
20:15,34,10,5,674,24
20:20,9,10,12,360,8
20:31,65,4,8,453,24
20:38,64,46,5,630,8
20:43,20,44,5,201,24
20:47,62,12,4,120,8
20:51,33,50,5,775,24
20:55,24,34,6,871,8
21:01,9,44,5,650,24
21:06,13,45,4,795,24
21:09,34,35,6,875,24
21:15,29,6,5,547,24
21:19,41,40,6,189,24
21:25,14,15,4,235,24
21:28,65,31,6,869,24
21:34,18,13,6,343,24
21:39,40,41,6,549,24
21:45,36,23,2,202,24
21:47,4,18,4,175,8
21:50,57,40,4,423,8
21:54,39,21,5,889,6
21:59,11,40,4,738,8
22:02,39,34,6,330,6
22:08,37,17,5,671,8
22:12,34,16,6,164,8
22:18,15,43,4,538,8
22:22,41,6,5,871,8
22:26,19,31,4,796,8
22:30,39,10,38,192,8
23:05,54,21,16,59,6
23:19,35,37,4,74,8
23:23,25,41,4,431,8
23:27,38,1,6,506,8
23:32,5,12,9,139,8
