00:03,21,1,6,232,24
00:11,14,11,13,621,24
00:30,33,43,24,478,24
01:06,22,12,51,847,8
02:20,15,44,15,514,24
02:42,27,46,6,87,24
02:51,23,48,4,16,24
02:57,36,21,5,157,4
03:04,2,45,18,372,24
03:31,23,18,5,793,24
03:38,50,9,6,277,24
03:47,4,48,5,540,8
03:54,39,39,6,596,4
04:03,29,16,5,683,8
04:10,35,9,58,528,24
05:35,46,28,17,75,24
06:00,35,1,2,547,24
06:03,14,32,4,880,8
06:09,53,12,5,605,24
06:17,49,17,4,529,24
06:22,44,47,14,896,24
06:43,19,7,5,574,24
06:50,6,4,6,296,8
06:59,2,16,4,227,8
07:05,31,28,2,757,24
07:08,54,33,5,345,24
07:15,20,4,4,653,24
07:21,21,12,5,259,24
07:28,29,7,4,882,24
07:34,48,21,11,615,24
07:50,46,3,5,480,24
07:58,55,28,4,869,24
08:04,55,42,4,526,8
08:09,4,21,21,524,8
08:40,50,14,17,560,24
09:05,62,50,4,26,24
09:11,21,46,6,568,24
09:20,48,37,6,73,24
09:29,22,49,18,237,8
09:55,60,5,4,340,24
10:01,46,16,5,788,8
10:08,15,6,21,730,24
10:39,33,11,3,712,24
10:43,44,23,5,518,24
10:51,27,42,6,757,24
11:00,53,50,5,263,24
11:07,62,50,44,732,8
12:11,53,13,26,538,24
12:50,49,4,24,641,24
13:25,63,22,5,97,8
13:32,67,31,4,389,24
13:38,64,17,5,108,24
13:45,13,42,2,9,8
13:48,3,24,4,674,8
13:54,52,48,5,68,24
14:01,21,43,23,259,24
14:35,62,27,5,206,24
14:43,54,10,4,32,8
14:48,38,23,4,103,24
14:54,38,20,5,652,24
15:02,52,24,6,136,24
15:10,54,22,5,39,24
15:18,17,35,4,806,24
15:24,39,29,4,282,8
15:29,41,1,4,784,24
15:35,34,5,22,714,8
16:08,19,4,5,660,24
16:15,4,34,4,694,24
16:21,8,27,5,480,24
16:28,37,36,4,227,24
16:34,64,45,6,696,24
16:43,57,19,4,163,8
16:49,49,3,4,881,24
16:55,38,12,4,766,24
17:00,46,8,18,498,24
17:27,43,12,4,97,24
17:33,13,12,5,327,24
17:40,19,18,6,667,24
17:49,26,25,10,826,24
18:03,33,25,11,105,6
18:20,38,5,4,493,24
18:25,14,11,4,854,24
18:31,8,4,21,523,24
19:02,37,21,4,797,24
19:08,17,34,6,637,24
19:17,59,44,4,415,24
19:23,10,33,4,872,24
19:29,52,13,5,419,24
19:36,49,21,4,725,24
19:42,63,3,14,283,24
20:02,16,36,4,361,24
20:08,28,9,5,152,24
20:15,67,21,5,714,24
20:23,32,26,5,731,24
20:30,37,36,6,894,24
20:39,55,44,4,410,8
20:45,34,46,36,191,24
21:38,63,31,5,131,24
21:45,3,39,4,231,24
21:51,44,14,31,349,24
22:36,54,36,4,798,6
22:42,50,31,8,403,4
22:54,63,13,4,300,8
23:00,56,37,4,189,8
23:06,31,3,4,79,8
23:11,69,15,6,887,8
23:20,47,20,6,283,6
23:29,41,16,6,306,6
23:38,38,34,6,622,6
23:47,34,37,6,874,6
