00:01,25,5,16,861,8
00:05,30,21,19,710,24
00:11,46,50,6,111,24
00:13,46,5,3,70,24
00:14,27,50,6,707,8
00:16,46,25,2,237,24
00:16,23,43,6,57,24
00:18,12,20,4,116,24
00:19,7,20,4,611,24
00:20,63,6,26,672,24
00:28,66,26,24,146,8
00:35,11,11,18,100,8
00:41,49,31,13,783,4
00:45,35,9,20,247,24
00:51,63,20,6,874,24
00:52,46,7,5,871,24
00:54,56,3,6,518,24
00:56,52,26,4,185,8
00:57,51,25,4,593,24
00:58,7,2,6,414,24
01:00,38,9,5,245,8
01:01,61,45,5,678,8
01:03,64,33,4,583,24
01:04,39,22,4,847,6
01:05,30,31,5,743,6
01:07,62,1,6,653,24
01:09,19,4,18,454,24
01:14,46,18,5,15,24
01:16,63,1,6,456,8
01:17,10,42,4,305,24
01:19,16,27,5,684,8
01:20,24,44,16,380,8
01:25,31,10,6,480,24
01:27,5,1,6,833,24
01:28,4,4,6,536,24
01:30,42,46,5,666,8
01:32,68,14,5,382,24
01:33,25,7,5,154,24
01:35,50,24,4,724,8
01:36,66,25,42,56,8
01:49,39,50,6,621,24
01:50,44,26,12,498,24
01:54,57,27,4,29,24
01:55,41,31,4,114,8
01:56,46,28,6,376,24
01:58,53,37,13,85,6
02:02,67,33,5,317,8
02:04,21,49,4,75,8
02:05,20,9,5,795,8
02:06,28,31,37,446,24
02:17,31,1,4,42,24
02:19,33,4,30,370,8
02:28,37,7,16,427,8
02:32,49,45,13,171,24
02:36,49,23,4,697,24
02:37,1,41,12,128,24
02:41,5,11,15,264,8
02:46,10,38,4,38,8
02:47,47,3,4,663,24
02:48,53,6,6,113,24
02:50,28,12,5,633,24
02:51,4,16,3,308,24
02:52,39,22,6,351,24
02:54,26,40,4,735,24
02:55,22,11,18,431,24
03:01,2,9,6,45,24
03:02,44,3,31,889,24
03:12,57,33,4,854,8
03:13,63,41,4,90,24
03:14,22,15,4,868,24
03:15,10,45,11,278,24
03:19,49,44,6,734,24
03:20,32,9,5,828,8
03:22,58,29,19,462,8
03:28,24,26,5,468,24
03:29,16,20,10,580,8
03:32,2,50,6,664,8
03:34,33,28,49,446,8
03:49,60,40,5,690,24
03:50,46,17,6,806,24
03:52,40,19,5,49,24
03:53,1,20,5,673,24
03:55,22,35,5,374,8
03:56,30,47,15,301,8
04:01,57,39,6,506,24
04:03,25,45,12,358,24
04:06,68,7,28,633,24
04:15,21,6,6,184,24
04:16,53,3,5,821,24
04:18,53,26,5,568,24
04:19,47,2,4,232,24
04:21,9,9,4,401,24
04:22,9,41,4,770,24
04:23,9,49,5,745,24
04:25,60,37,4,235,24
04:26,26,40,4,460,24
04:27,34,3,5,508,8
04:28,29,18,6,583,24
04:30,28,34,4,803,24
04:31,46,24,6,505,24
04:33,62,1,16,417,24
04:38,3,15,6,780,24
04:40,24,42,5,534,24
04:41,6,20,6,94,8
04:43,18,31,4,552,24
04:44,58,13,22,833,8
04:51,51,26,5,508,24
04:52,33,13,6,95,24
04:54,15,37,21,416,24
05:01,56,37,6,128,8
05:02,41,26,19,326,24
05:08,9,41,4,339,24
05:09,8,22,4,500,24
05:10,37,27,5,453,6
05:12,69,11,19,817,24
05:18,11,40,4,663,24
05:19,6,16,5,882,24
05:20,69,29,5,502,24
05:22,41,20,4,861,6
05:23,11,24,6,659,24
05:25,14,41,5,655,24
05:26,49,26,5,333,24
05:28,56,22,6,193,24
05:30,69,37,5,234,24
05:31,25,44,37,620,24
05:42,46,10,6,48,24
05:44,29,3,19,115,8
05:50,65,10,4,192,24
05:51,1,3,6,805,8
05:53,14,39,4,88,24
05:54,26,7,12,794,24
05:58,26,22,5,23,24
05:59,11,31,5,551,24
06:01,55,47,6,297,24
06:02,32,3,6,799,8
06:04,4,29,4,859,24
06:05,12,38,4,459,24
06:07,33,47,5,671,24
06:08,4,2,6,617,24
06:10,13,17,4,176,24
06:11,23,25,4,195,8
06:12,65,38,5,24,8
06:14,48,15,4,290,24
06:15,40,14,6,194,8
06:17,42,5,5,894,8
06:18,29,36,47,762,8
06:32,1,48,4,524,24
06:34,34,38,5,176,6
06:35,13,36,6,731,24
06:37,18,21,6,233,24
06:39,54,3,5,410,24
06:40,22,1,5,55,8
06:42,39,38,53,481,24
06:58,51,39,5,455,4
06:59,70,19,5,190,8
07:01,16,43,5,350,8
07:02,29,33,4,42,24
07:03,60,37,16,509,24
07:08,66,8,6,784,24
07:10,17,7,6,895,24
07:12,31,19,6,529,24
07:13,48,4,11,547,24
07:17,30,5,4,101,24
07:18,28,7,15,638,24
07:22,19,39,5,254,24
07:24,37,45,4,816,24
07:25,59,46,4,508,24
07:26,51,25,4,576,24
07:28,10,39,4,289,24
07:29,12,21,4,486,24
07:30,5,29,4,61,24
07:31,8,1,21,780,24
07:37,46,17,27,887,24
07:46,26,13,6,86,24
07:47,42,47,5,595,8
07:49,16,15,6,356,8
07:51,42,13,5,195,24
07:52,12,26,6,648,24
07:54,11,32,5,694,24
07:55,62,44,4,878,24
07:57,59,27,5,900,24
07:58,46,44,19,129,24
08:04,70,41,2,7,8
08:04,16,31,18,103,24
08:10,1,37,4,823,24
08:11,21,33,10,790,24
08:14,32,48,20,619,24
08:20,59,1,6,731,8
08:22,24,35,4,701,24
08:23,11,15,6,72,24
08:25,10,25,5,284,8
08:26,39,28,22,729,4
08:33,42,17,6,825,24
08:35,29,24,4,131,8
08:36,46,21,5,101,24
08:37,49,19,6,828,8
08:39,58,6,6,784,24
08:41,20,37,5,225,8
08:43,68,36,4,873,24
08:44,7,28,19,545,24
08:49,2,14,4,125,24
08:51,31,6,5,610,24
08:52,67,14,6,125,24
08:54,39,7,5,870,8
08:55,39,6,6,725,24
08:57,47,19,4,544,8
08:58,53,43,5,782,24
09:00,14,9,5,43,24
09:01,36,14,5,710,24
09:03,14,19,6,311,24
09:05,32,36,4,501,8
09:06,32,49,8,306,8
09:08,58,8,6,114,24
09:10,31,43,4,788,24
09:11,52,15,5,820,6
09:13,68,35,13,334,24
09:17,47,28,8,531,24
09:19,27,31,5,124,8
09:21,70,31,4,14,24
09:22,57,33,5,609,24
09:23,32,10,5,27,24
