00:01,58,17,6,687,24
00:31,55,26,5,824,24
00:56,25,21,15,236,24
02:11,57,28,18,558,8
03:41,28,36,5,179,8
04:06,59,1,6,741,24
04:36,12,1,4,662,24
04:56,12,39,18,715,8
06:27,59,12,3,80,24
06:42,30,27,4,724,24
07:02,40,43,4,480,24
07:22,12,18,5,751,24
07:47,65,31,5,351,24
08:12,44,35,4,837,6
08:32,57,37,4,317,24
08:52,53,7,4,126,24
09:12,31,45,4,399,24
09:32,9,21,9,367,24
10:18,53,20,25,199,24
12:23,37,22,4,307,8
12:43,50,50,5,853,24
13:08,43,23,6,464,6
13:38,25,45,6,542,8
14:08,13,14,5,297,24
14:33,23,39,12,410,24
15:34,52,31,5,7,24
15:59,55,5,6,826,24
16:29,56,31,5,821,24
16:54,38,49,5,726,8
17:19,14,28,6,773,8
17:49,22,48,8,37,24
18:29,13,47,4,88,8
18:49,33,42,6,279,24
19:19,6,28,1,139,8
19:24,26,49,6,605,24
19:54,22,47,16,519,24
21:15,52,37,21,612,24
23:00,65,38,5,111,24
23:25,26,49,1,185,24
23:30,53,23,4,213,4
23:50,40,21,1,420,4
23:55,32,28,1,117,6
