00:03,68,2,4,386,24
00:05,42,29,51,644,24
00:42,57,37,6,782,24
00:46,7,32,4,258,24
00:49,1,35,4,748,24
00:52,47,37,17,758,8
01:04,40,31,4,316,24
01:07,6,41,26,637,8
01:26,47,25,5,159,24
01:29,36,43,17,334,24
01:41,64,49,18,757,8
01:54,46,5,42,116,24
02:24,43,1,4,10,24
02:27,28,16,4,9,24
02:30,51,29,5,338,24
02:34,40,19,6,257,24
02:38,35,36,19,219,8
02:52,65,40,6,262,24
02:56,25,21,6,57,24
03:00,27,31,6,152,8
03:05,37,44,4,537,24
03:07,49,40,5,713,24
03:11,34,34,22,409,24
03:27,40,19,15,618,6
03:38,52,42,5,435,8
03:41,51,2,5,24,24
03:45,55,26,14,42,24
03:55,9,3,19,770,24
04:08,52,17,6,345,24
04:13,69,46,4,122,8
04:15,62,43,6,116,24
04:20,50,40,4,661,24
04:23,3,49,6,493,24
04:27,30,5,6,59,8
04:31,46,25,6,20,4
04:36,16,15,28,495,24
04:56,30,10,5,628,24
04:59,7,5,4,523,24
05:02,17,15,5,183,8
05:06,58,18,5,287,24
05:09,66,31,6,427,24
05:14,70,2,5,705,24
05:17,53,41,5,388,24
05:21,1,40,4,228,24
05:24,47,35,5,547,8
05:27,36,25,20,848,8
05:41,12,22,18,540,24
05:54,53,33,21,72,4
06:09,48,37,6,206,24
06:14,38,5,6,681,24
06:18,53,16,5,137,8
06:22,23,20,41,699,8
06:51,42,20,5,710,4
06:55,23,21,6,102,8
06:59,51,2,6,836,24
07:03,51,24,4,694,24
07:06,53,20,5,353,24
07:10,36,26,4,106,24
07:13,16,8,11,563,24
07:20,34,49,4,541,24
07:23,47,27,6,650,6
07:28,1,17,15,156,24
07:38,19,47,4,819,24
07:41,32,17,6,533,24
07:45,44,22,4,246,4
07:48,65,32,4,428,8
07:51,51,38,12,298,24
08:00,42,47,5,830,24
08:03,16,35,13,580,24
08:13,24,21,17,327,24
08:25,29,45,21,598,24
08:40,63,13,5,566,24
08:44,57,35,5,591,8
08:47,26,35,5,750,24
08:51,22,25,5,816,24
