00:02,21,50,15,71,8
00:21,31,1,5,361,24
00:28,16,36,12,618,24
00:43,48,19,22,827,24
01:12,39,28,58,605,24
02:27,52,18,6,9,24
02:35,63,8,22,138,24
03:04,23,33,22,253,8
03:32,30,7,4,419,24
03:37,35,33,5,887,24
03:44,36,20,5,184,24
03:50,50,18,5,804,24
03:57,31,21,5,718,24
04:03,47,10,6,425,8
04:11,37,23,6,23,8
04:19,55,26,59,524,24
05:36,42,46,4,662,8
05:41,59,32,5,452,24
05:47,7,9,32,367,24
06:29,44,17,5,767,24
06:35,26,29,6,779,24
06:43,58,16,5,847,24
06:50,40,26,12,812,24
07:05,63,24,6,869,24
07:13,2,38,5,244,24
07:20,19,20,6,225,24
07:27,17,33,6,30,24
07:35,56,43,4,866,24
07:40,58,19,4,615,24
07:46,37,16,14,139,8
08:04,46,27,4,793,8
08:09,10,20,56,622,8
09:22,56,18,8,118,24
09:32,51,21,6,175,24
09:40,56,15,5,339,24
09:47,4,7,5,313,24
09:53,44,38,16,593,8
10:14,14,37,13,66,24
10:31,28,42,30,364,24
11:10,46,23,58,897,8
12:25,37,19,5,687,24
12:32,25,33,6,840,24
12:39,10,50,5,712,24
12:46,26,40,4,717,8
12:51,4,32,5,148,24
12:58,13,11,20,528,24
13:24,47,19,5,249,24
13:30,31,8,4,197,8
13:35,42,25,5,147,8
13:42,46,11,5,604,24
13:48,33,28,6,20,24
13:56,58,45,6,711,24
14:04,21,7,5,299,24
14:10,61,12,4,183,8
14:16,46,29,4,611,24
14:21,30,45,5,895,24
14:27,23,33,6,308,24
14:35,5,3,6,756,8
14:43,19,40,20,734,24
15:09,44,28,4,844,8
15:14,2,49,4,677,24
15:19,3,10,14,804,24
15:38,43,36,19,577,24
16:02,12,8,3,119,24
16:06,67,19,6,314,24
16:14,52,24,6,670,24
16:22,43,45,8,514,24
16:32,26,35,5,234,8
16:39,31,40,6,401,24
16:46,63,43,8,825,24
16:57,35,17,6,585,24
17:05,57,20,21,415,24
17:32,26,1,5,827,24
17:38,64,41,6,198,24
17:46,13,12,5,729,8
17:53,43,15,6,187,24
18:01,34,5,6,342,24
18:08,22,38,5,268,8
18:15,32,36,6,151,24
18:23,43,8,1,424,8
18:24,44,10,6,854,24
18:32,5,11,6,253,24
18:40,29,17,40,548,24
19:32,17,48,5,288,24
19:38,16,47,6,872,24
19:46,16,9,5,447,24
19:52,46,27,3,200,24
19:56,32,22,6,649,6
20:04,59,44,52,519,24
21:12,1,32,6,87,24
21:19,62,21,19,196,24
21:44,68,44,20,535,24
22:10,68,32,2,467,24
22:13,33,16,20,119,8
22:39,48,25,6,720,6
22:47,38,22,18,405,6
23:10,36,37,6,595,4
23:18,52,38,4,599,6
23:23,46,25,10,747,6
23:36,54,23,6,584,4
23:44,35,32,5,684,4
23:50,38,31,5,891,4
